freq	leg_stat	age	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	PER_SUSP	ADULT	NR	Netherlands	375220.0	346155.0	322850.0	320440.0	313230.0	298800.0	177103.0	177440.0	165560.0	153290.0	148900.0	148920.0	135810.0	125910.0	137130.0	132550.0
A	PER_SUSP	ADULT	NR	Norway	74663.0	72585.0	74434.0	73752.0	73827.0	75651.0	74739.0	74415.0	73959.0	66742.0	63434.0	61915.0	62470.0	56952.0	53783.0	51848.0
A	PER_SUSP	ADULT	NR	Poland	464545.0	470827.0	464992.0	472288.0	456692.0	405073.0	346330.0	306495.0	299422.0	297257.0	326187.0	328225.0	302399.0	314162.0	308355.0	296862.0
A	PER_SUSP	ADULT	NR	Portugal	220764.0	236553.0	205734.0	203605.0	203208.0	191886.0	177619.0	181283.0	170913.0	177889.0	172272.0	150157.0	130788.0	137148.0	156941.0	172750.0
A	PER_SUSP	ADULT	NR	Romania	216588.0	222477.0	230672.0	201580.0	227443.0	228356.0	200029.0	176571.0	184776.0	180791.0	187375.0	190528.0	163941.0	188710.0	197740.0	200427.0
A	PER_SUSP	ADULT	NR	Serbia	52008.0	51039.0	50682.0	48089.0	46294.0	47777.0	45238.0	45840.0	45934.0	46942.0	46792.0	46876.0	43875.0	43880.0	42955.0	42021.0
A	PER_SUSP	ADULT	NR	Sweden	158032.0	167401.0	172201.0	170431.0	167948.0	158081.0	156891.0	156634.0	153288.0	156078.0	161699.0	170255.0	179492.0	173584.0	170686.0	174587.0
A	PER_SUSP	ADULT	NR	Slovenia	16056.0	17773.0	18717.0	17883.0	17338.0	17327.0	17262.0	15218.0	14887.0	14545.0	14772.0	15264.0	14795.0	13643.0	14463.0	14758.0
A	PER_SUSP	ADULT	NR	Slovakia	47177.0	51544.0	49151.0	49999.0	50873.0	50246.0	46910.0	42792.0	40002.0	39506.0	38135.0	37131.0	33523.0	31408.0	32203.0	31888.0
A	PER_SUSP	ADULT	NR	Turkey		1175473.0	1282842.0	1370088.0	1539134.0											
A	PER_SUSP	ADULT	NR	Northern Ireland	71957.0															
A	PER_SUSP	ADULT	NR	Kosovo										33120.0	30994.0	30828.0	28686.0			
A	PER_SUSP	ADULT	P_HTHAB	Albania							1257.95	1585.97	1496.84	1528.2	1699.65	1852.5	1673.63	1680.91	1632.05	1688.76
A	PER_SUSP	ADULT	P_HTHAB	Austria	2928.57	3049.54	2998.12	3279.01	3291.49	3304.5	3163.09	3121.4	3304.42	3256.42	3462.29	3574.2	3251.15	3110.4	3475.19	3798.83
A	PER_SUSP	ADULT	P_HTHAB	Belgium	2383.75	2450.73	2415.12	2482.01	2400.03	2409.64	2409.38	1742.04	1923.74	1976.14	2004.14	2045.46	3156.69	2396.63	1943.7	1894.18
A	PER_SUSP	ADULT	P_HTHAB	Bulgaria	784.74	811.79	870.68	736.18	673.72	658.53	822.08	794.7	794.83	753.63	726.59	695.09	683.43	690.94	748.11	785.38
A	PER_SUSP	ADULT	P_HTHAB	Switzerland		1809.72	1648.09	1639.5	1716.98	1734.29	1579.86	1607.92	1596.35	1544.29	1575.62	1550.35	1455.22	1430.9	1497.52	1569.37
A	PER_SUSP	ADULT	P_HTHAB	Cyprus		499.03		917.54	902.6	835.45	799.57	761.62	644.12	662.51	609.49	603.4	529.78	573.06	715.62	673.45
A	PER_SUSP	ADULT	P_HTHAB	Czechia	1334.65	1350.26	1241.53	1267.79	1269.55	1306.99	1274.97	1133.15	1005.63	933.88	929.95	939.7	820.64	777.64	839.63	857.43
A	PER_SUSP	ADULT	P_HTHAB	Germany	2774.35	2779.4	2677.52	2706.71	2706.58	2720.75	2794.0	3043.48	2993.29	2688.71	2605.1	2550.08	2511.49	2404.34	2611.27	2796.7
A	PER_SUSP	ADULT	P_HTHAB	Denmark								732.92	718.45	705.26	703.15	742.77	728.24	724.61	752.87	688.89
A	PER_SUSP	ADULT	P_HTHAB	Estonia	1467.9	1367.74	1496.41	1757.93												
A	PER_SUSP	ADULT	P_HTHAB	Greece	2267.18	2085.95	1497.6	1135.46	1052.57	1038.32	1072.12	1179.24	1185.7	1230.59	1401.0	1379.97	1276.36	1267.91	1574.86	1709.12
A	PER_SUSP	ADULT	P_HTHAB	Spain	740.76	826.18	796.75	934.06	911.48	912.04	873.22	939.07	903.34	920.59	962.91	995.74	1007.63	1093.98	1223.69	1325.85
A	PER_SUSP	ADULT	P_HTHAB	Finland	7072.64	7880.57	8115.14	8142.47	7262.28	9262.35	8660.51	8633.95	8688.52	8950.73	9799.84	8980.23	6149.21	2959.53	2792.39	2815.17
A	PER_SUSP	ADULT	P_HTHAB	France	1940.56	1919.43	1849.43	1909.1	1872.15	1786.36	1796.46	1846.19	1789.09	1797.36	2695.55	2735.65	2559.53	2859.12	2937.36	3085.5
A	PER_SUSP	ADULT	P_HTHAB	Croatia	817.44	839.89	798.46	797.28	709.07	584.68	526.71	525.89	510.61	482.85	477.41	515.97	534.27	583.1	614.73	677.03
A	PER_SUSP	ADULT	P_HTHAB	Hungary	1732.76	1579.51	1798.65	1712.04	1617.57	1618.86	1332.07	1177.28	1083.43	1033.34	49.53	120.12	122.35	118.23	129.8	143.31
A	PER_SUSP	ADULT	P_HTHAB	Ireland											3074.04	2799.09	2596.88	2280.76	2367.63	2375.83
A	PER_SUSP	ADULT	P_HTHAB	Iceland				1572.04	1476.7		2121.78	2029.86	2194.45	2342.54	2423.65	2191.96	1927.22	1957.83	1860.75	1946.94
A	PER_SUSP	ADULT	P_HTHAB	Italy	1764.14	1713.98	1706.41	1761.24	1825.78	1904.74	1874.91	1827.39	1696.06	1670.4	1655.44	1642.47	1544.02	1605.1	1573.52	1529.87
A	PER_SUSP	ADULT	P_HTHAB	Liechtenstein	4212.25	5215.16	3221.21	4737.45	1973.54		6046.15	6029.6	5209.5			1630.92	1755.85	1515.41	1616.68	
A	PER_SUSP	ADULT	P_HTHAB	Lithuania	681.22	710.41	760.56	774.08	989.47	1164.3	1185.58	1034.88	829.45	1116.1	989.6	970.84	1023.54	922.44	940.28	901.81
A	PER_SUSP	ADULT	P_HTHAB	Luxembourg	4233.44	5207.41	4558.71	5342.57	5641.16	5727.08	6119.96	5792.9	5622.79	4566.66	4868.1	5425.98	5761.7	5593.28	5924.84	
A	PER_SUSP	ADULT	P_HTHAB	Latvia	1350.21	1241.95	1379.33	1326.19	1347.7	1227.33	1251.97	1337.46	874.98	849.72	801.46	806.77	777.15	803.58	805.49	822.94
A	PER_SUSP	ADULT	P_HTHAB	Montenegro	1378.36	1313.77	1253.96	1030.09	842.97	933.84	848.78	739.23	685.62	675.53	851.05	715.31	1292.84	1081.45	786.01	824.2
A	PER_SUSP	ADULT	P_HTHAB	North Macedonia	1196.0	1085.61	1106.0	1117.04	933.5	971.41	972.53	879.03	884.52	795.17						
A	PER_SUSP	ADULT	P_HTHAB	Malta	1002.33	1039.72	1253.27	1380.03	1479.92	1459.0	1475.23	1438.21	1376.62	1400.19	1436.8	1212.49	1186.57	1315.82	1287.33	1373.23
A	PER_SUSP	ADULT	P_HTHAB	Netherlands	2918.23	2671.79	2471.96	2436.12	2365.15	2243.9	1323.21	1317.15	1220.72	1120.75	1079.38	1069.66	965.22	888.93	974.23	914.25
A	PER_SUSP	ADULT	P_HTHAB	Norway	1576.11	1512.42	1532.13	1498.93	1480.72	1925.76	1876.89	1842.03	1811.49	1617.1	1522.44	1472.17	1470.24	1330.75	1245.92	1184.61
A	PER_SUSP	ADULT	P_HTHAB	Poland	1516.91	1529.34	1511.83	1529.52	1474.1	1304.26	1114.34	985.02	962.31	954.98	1048.74	1056.13	974.07	1016.37	1023.97	989.51
A	PER_SUSP	ADULT	P_HTHAB	Portugal	2636.72	2755.31	2387.91	2355.62	2351.89	2229.2	2072.34	2121.47	2001.53	2085.59	2018.27	1756.85	1509.55	1575.8	1793.52	1953.37
A	PER_SUSP	ADULT	P_HTHAB	Romania	1314.21	1345.14	1318.49	1176.41	1399.27	1406.64	1234.37	1094.27	1152.1	1134.24	1182.48	1209.11	1045.26	1214.06	1292.04	1307.69
A	PER_SUSP	ADULT	P_HTHAB	Serbia	870.96	856.45	852.27	820.38	779.25	807.13	766.53	779.65	785.22	806.63	808.94	815.1	766.72	773.17	765.14	766.22
A	PER_SUSP	ADULT	P_HTHAB	Sweden	1720.93	1808.5	1843.56	1810.1	1771.07	2072.44	2040.06	2018.45	1958.72	2000.31	2021.58	2108.47	2203.14	2120.12	2067.9	2096.7
A	PER_SUSP	ADULT	P_HTHAB	Slovenia	964.36	1054.46	1101.71	1052.25	1018.55	1017.54	1013.57	893.61	890.05	854.76	868.76	891.6	857.95	786.45	835.63	848.94
A	PER_SUSP	ADULT	P_HTHAB	Slovakia	1098.95	1193.13	1131.5	1146.24	1160.03	1141.65	1063.63	968.32	903.69	891.24	859.64	836.57	755.38	708.73	731.51	725.58
A	PER_SUSP	ADULT	P_HTHAB	Turkey		2397.95	2569.65	2685.21	2959.02											
A	PER_SUSP	ADULT	P_HTHAB	Northern Ireland	5402.22															
A	PER_SUSP	ADULT	P_HTHAB	Kosovo										2692.54	2499.15	2445.34	2270.2			
A	PER_SUSP	JUVENILE	NR	Albania	1427.0	1424.0	1721.0	1736.0	2149.0	1662.0	1583.0	2283.0	1982.0	2053.0	1591.0	1337.0	3308.0	1940.0	1773.0	2005.0
A	PER_SUSP	JUVENILE	NR	Austria	35912.0	33063.0	29306.0	28045.0	26549.0	30387.0	33939.0	30154.0	26634.0	27972.0	28827.0	33705.0	30178.0	28930.0	33964.0	33442.0
A	PER_SUSP	JUVENILE	NR	Bosnia and Herzegovina	886.0	2188.0	1966.0	1956.0	1827.0	1763.0	1251.0	853.0	738.0		640.0	640.0	494.0	417.0	462.0	508.0
A	PER_SUSP	JUVENILE	NR	Belgium	23944.0	23915.0	23602.0	21541.0	18816.0	18277.0	17883.0	15015.0	16516.0	16846.0	17528.0	18246.0	25950.0	19737.0	16598.0	16101.0
A	PER_SUSP	JUVENILE	NR	Bulgaria	6316.0	4712.0	5080.0	5771.0	5337.0	5047.0	6000.0	5565.0	5651.0	6002.0	5896.0	5839.0	4983.0	4790.0	4954.0	4467.0
A	PER_SUSP	JUVENILE	NR	Switzerland		19431.0	16997.0	14063.0	13459.0	13197.0	13226.0	12621.0	12310.0	13047.0	12441.0	13318.0	13590.0	13124.0	12536.0	13048.0
A	PER_SUSP	JUVENILE	NR	Cyprus		757.0		170.0	205.0	184.0	112.0	56.0	98.0	92.0	107.0	94.0	67.0	87.0	113.0	344.0
A	PER_SUSP	JUVENILE	NR	Czechia	8737.0	7433.0	5488.0	5446.0	3394.0	4190.0	3962.0	3412.0	6026.0	5933.0	4142.0	4279.0	2060.0	1830.0	1894.0	2351.0
A	PER_SUSP	JUVENILE	NR	Germany	265771.0	254205.0	231543.0	214736.0	200257.0	259480.0	258647.0	297396.0	300418.0	276287.0	248034.0	249972.0	225632.0	223614.0	282244.0	311382.0
A	PER_SUSP	JUVENILE	NR	Denmark								2253.0	2210.0	1799.0	1587.0	1573.0	1740.0	1592.0	1567.0	1440.0
A	PER_SUSP	JUVENILE	NR	Estonia	2227.0	1673.0	1486.0	1656.0												
A	PER_SUSP	JUVENILE	NR	Greece	7748.0	6460.0	4884.0	4621.0	3834.0	4667.0	3802.0	4752.0	6002.0	6046.0	6680.0	6577.0	5575.0	5460.0	7583.0	14470.0
A	PER_SUSP	JUVENILE	NR	Spain	18749.0	19736.0	18341.0	19692.0	19046.0	18420.0	16678.0	19884.0	20962.0	21364.0	20293.0	21777.0	20765.0	23431.0	24449.0	24552.0
A	PER_SUSP	JUVENILE	NR	Finland	27087.0	26957.0	28709.0	29778.0	24628.0	22159.0	20091.0	18906.0	18419.0	17849.0	16488.0	16951.0	17899.0	18214.0	19541.0	22670.0
A	PER_SUSP	JUVENILE	NR	France	207821.0	214612.0	216243.0	207274.0	201418.0	194555.0	190077.0	200458.0	201274.0	207621.0	301632.0	283731.0	240121.0	249056.0	226639.0	230643.0
A	PER_SUSP	JUVENILE	NR	Croatia	3575.0	3047.0	3323.0	3111.0	2757.0	2027.0	1737.0	1577.0	1412.0	1347.0	1072.0	1135.0	865.0	997.0	1127.0	1393.0
A	PER_SUSP	JUVENILE	NR	Hungary	17414.0	14706.0	16594.0	16558.0	15758.0	15121.0	11076.0	9385.0	9188.0	7858.0	53945.0	126134.0	128797.0	136950.0	133502.0	141680.0
A	PER_SUSP	JUVENILE	NR	Ireland											13865.0	14317.0	12616.0	11091.0	11276.0	11901.0
A	PER_SUSP	JUVENILE	NR	Iceland				153.0	171.0		474.0	435.0	375.0	396.0	323.0	362.0	357.0	372.0	376.0	413.0
A	PER_SUSP	JUVENILE	NR	Italy	31826.0	30161.0	29558.0	32207.0	32024.0	32142.0	33426.0	35523.0	34343.0	32572.0	30604.0	29548.0	26273.0	30407.0	34597.0	32983.0
A	PER_SUSP	JUVENILE	NR	Liechtenstein	169.0	152.0	167.0	115.0	59.0		79.0	69.0	68.0			34.0	76.0	45.0	68.0	
A	PER_SUSP	JUVENILE	NR	Lithuania	3418.0	3147.0	2655.0	2421.0	2230.0	2451.0	2513.0	2025.0	1436.0	1649.0	1256.0	1167.0	1175.0	704.0	631.0	677.0
A	PER_SUSP	JUVENILE	NR	Luxembourg	2145.0	2508.0	2581.0	2396.0	2493.0	2889.0	2667.0	2376.0	2539.0	2220.0	2137.0	2630.0	2401.0	3621.0	3692.0	
A	PER_SUSP	JUVENILE	NR	Latvia	2257.0	1773.0	1538.0	1793.0	1769.0	1553.0	1233.0	1345.0	903.0	822.0	799.0	761.0	716.0	594.0	593.0	516.0
A	PER_SUSP	JUVENILE	NR	Montenegro	353.0	480.0	141.0	270.0	348.0	403.0	278.0	287.0	291.0	317.0	367.0	391.0	346.0	354.0	306.0	351.0
A	PER_SUSP	JUVENILE	NR	North Macedonia	3888.0	4015.0	3415.0	2813.0	2455.0	2485.0	1886.0	1456.0	1313.0	1584.0						
A	PER_SUSP	JUVENILE	NR	Malta	282.0	300.0	384.0	421.0	398.0	390.0	259.0	311.0	338.0	305.0	247.0	239.0	199.0	287.0	293.0	368.0
A	PER_SUSP	JUVENILE	NR	Netherlands	86510.0	73045.0	61095.0	54440.0	49050.0	42245.0	23956.0	22960.0	21350.0	19260.0	17060.0	18930.0	16160.0	15320.0	17780.0	16870.0
A	PER_SUSP	JUVENILE	NR	Norway	11212.0	10224.0	9201.0	8035.0	7131.0	6661.0	6459.0	5925.0	6042.0	7072.0	7063.0	7430.0	7416.0	7986.0	7766.0	8903.0
A	PER_SUSP	JUVENILE	NR	Poland	52081.0	50872.0	51163.0	49654.0	43847.0	25028.0	17286.0	12904.0	13001.0	11758.0	10699.0	10359.0	8285.0	8038.0	8724.0	8715.0
A	PER_SUSP	JUVENILE	NR	Portugal	3619.0	3613.0	3200.0	2887.0	2618.0	2499.0	2586.0	2669.0	2783.0	2787.0	2550.0	2631.0	1655.0	1742.0	2545.0	2736.0
A	PER_SUSP	JUVENILE	NR	Romania	13831.0	13134.0	12363.0	11295.0	10991.0	11280.0	8993.0	7955.0	9014.0	8729.0	8434.0	8622.0	6567.0	6292.0	6733.0	7794.0
A	PER_SUSP	JUVENILE	NR	Serbia	4958.0	4544.0	4582.0	4199.0	3844.0	4369.0	3495.0	3716.0	3420.0	3723.0	3614.0	3918.0	3136.0	2806.0	2970.0	3081.0
A	PER_SUSP	JUVENILE	NR	Sweden	24376.0	24670.0	22358.0	19572.0	17170.0	15644.0	15540.0	16047.0	17683.0	18705.0	17360.0	17277.0	18977.0	17327.0	17898.0	18852.0
A	PER_SUSP	JUVENILE	NR	Slovenia	1474.0	1563.0	1455.0	1319.0	1215.0	1091.0	1051.0	853.0	799.0	893.0	932.0	907.0	832.0	614.0	905.0	1200.0
A	PER_SUSP	JUVENILE	NR	Slovakia	3751.0	3343.0	5387.0	5328.0	4514.0	3607.0	4139.0	3637.0	3424.0	3405.0	3291.0	3208.0	2801.0	2754.0	2687.0	2322.0
A	PER_SUSP	JUVENILE	NR	Turkey		94516.0	119526.0	131142.0	139403.0				148523.0	140692.0	152011.0	168250.0				
A	PER_SUSP	JUVENILE	NR	Northern Ireland	8820.0															
A	PER_SUSP	JUVENILE	NR	Kosovo										2180.0	1728.0	2583.0	1928.0			
A	PER_SUSP	JUVENILE	P_HTHAB	Albania							236.52	331.0	296.27	314.94	252.08	218.83	554.59	334.94	315.63	369.81
A	PER_SUSP	JUVENILE	P_HTHAB	Austria	2276.08	2115.46	1900.93	1840.09	1759.27	2027.39	2274.18	1991.02	1760.59	1833.82	1879.73	2194.4	1956.28	1873.84	2188.84	2118.82
A	PER_SUSP	JUVENILE	P_HTHAB	Belgium	1091.09	1083.56	1065.96	959.81	831.93	803.38	785.79	657.25	718.62	730.94	759.05	788.67	1118.42	850.29	712.98	686.16
A	PER_SUSP	JUVENILE	P_HTHAB	Bulgaria	505.41	385.25	421.49	485.73	451.74	428.43	509.03	470.73	474.91	502.49	494.32	490.78	418.85	402.34	451.75	406.2
A	PER_SUSP	JUVENILE	P_HTHAB	Switzerland		1336.9	1173.0	967.21	923.65	902.93	898.32	851.61	824.01	864.1	817.96	870.33	881.12	843.68	797.14	824.14
A	PER_SUSP	JUVENILE	P_HTHAB	Cyprus		425.46		95.57	115.61	105.15	65.54	35.0	58.01	54.76	63.47	55.54	39.28	50.74	65.31	197.23
A	PER_SUSP	JUVENILE	P_HTHAB	Czechia	471.59	401.89	297.52	294.8	184.79	227.81	214.13	182.2	317.85	308.86	212.53	216.64	103.03	92.37	94.56	112.19
A	PER_SUSP	JUVENILE	P_HTHAB	Germany	1902.43	1857.74	1717.46	1619.61	1523.68	1982.14	1978.1	2268.12	2254.43	2051.09	1832.11	1838.38	1649.61	1627.0	2035.91	2237.59
A	PER_SUSP	JUVENILE	P_HTHAB	Denmark								192.58	189.3	153.99	136.16	135.56	150.5	138.08	136.06	124.58
A	PER_SUSP	JUVENILE	P_HTHAB	Estonia	887.04	710.77	638.7	720.25												
A	PER_SUSP	JUVENILE	P_HTHAB	Greece	390.33	327.1	43.92	41.54	34.58	240.51	197.62	250.2	319.81	321.87	356.83	353.27	300.64	297.23	433.63	845.06
A	PER_SUSP	JUVENILE	P_HTHAB	Spain	233.28	241.05	221.96	236.95	227.89	220.04	199.76	238.22	251.13	255.64	242.97	261.23	249.41	284.28	302.26	303.93
A	PER_SUSP	JUVENILE	P_HTHAB	Finland	511.03	506.11	536.47	553.98	455.97	2054.17	1866.01	1757.89	1716.49	1665.17	1546.34	1602.04	1706.2	1748.78	1887.08	2209.14
A	PER_SUSP	JUVENILE	P_HTHAB	France	1454.68	1498.32	1504.91	1437.71	1389.71	1334.71	1299.23	1356.01	1361.58	1408.04	2048.9	1939.88	1651.3	1719.8	1570.51	1608.74
A	PER_SUSP	JUVENILE	P_HTHAB	Croatia	437.57	375.59	412.79	388.51	347.61	257.82	223.88	206.59	189.09	184.12	149.55	160.88	124.05	144.11	169.06	209.77
A	PER_SUSP	JUVENILE	P_HTHAB	Hungary	925.86	793.15	908.39	920.94	883.37	860.33	638.6	545.12	535.46	458.49	3145.27	7370.0	7621.09	8111.94	7903.31	8403.93
A	PER_SUSP	JUVENILE	P_HTHAB	Ireland											1159.42	1192.09	1039.43	917.43	927.88	966.45
A	PER_SUSP	JUVENILE	P_HTHAB	Iceland				190.26	214.15		592.2	543.71	471.37	496.34	401.83	448.53	438.77	451.26	449.63	487.49
A	PER_SUSP	JUVENILE	P_HTHAB	Italy	317.99	300.05	293.69	320.68	320.31	320.68	329.06	351.85	343.15	328.65	312.08	308.65	278.52	325.17	375.28	363.42
A	PER_SUSP	JUVENILE	P_HTHAB	Liechtenstein	2347.22	2381.33	2484.38	2121.77	887.35		1369.39	997.25	1124.52			529.93	1111.11	694.55	1043.91	
A	PER_SUSP	JUVENILE	P_HTHAB	Lithuania	529.55	503.69	440.58	421.09	400.89	450.75	471.79	386.1	277.11	323.09	249.69	233.6	237.99	142.24	127.32	133.09
A	PER_SUSP	JUVENILE	P_HTHAB	Luxembourg	2039.03	2360.52	2406.28	2331.71	2285.69	2613.56	2380.89	2100.85	2216.73	2031.44	1829.54	2364.15	2258.36	3167.9	3010.36	
A	PER_SUSP	JUVENILE	P_HTHAB	Latvia	563.99	456.43	410.12	497.76	503.2	447.53	356.53	385.76	256.32	230.56	222.71	212.09	199.19	165.67	166.17	142.78
A	PER_SUSP	JUVENILE	P_HTHAB	Montenegro	235.94	323.33	95.47	185.34	241.44	282.34	197.13	205.27	209.8	243.02	267.68	304.86	256.37	279.79	230.33	265.21
A	PER_SUSP	JUVENILE	P_HTHAB	North Macedonia	823.32	866.72	751.63	628.99	558.13	573.74	441.22	344.2	312.66	402.35						
A	PER_SUSP	JUVENILE	P_HTHAB	Malta	342.36	371.16	484.43	541.49	518.72	539.92	339.19	427.53	434.97	388.93	312.01	298.02	244.15	353.76	362.74	474.0
A	PER_SUSP	JUVENILE	P_HTHAB	Netherlands	2439.57	2069.34	1738.38	1554.5	1406.75	1219.72	695.83	669.55	624.89	565.79	503.83	563.77	484.23	462.67	538.65	509.19
A	PER_SUSP	JUVENILE	P_HTHAB	Norway	236.68	213.03	189.39	163.3	143.02	626.94	574.11	526.31	536.1	625.26	625.59	661.91	662.97	718.37	700.57	800.49
A	PER_SUSP	JUVENILE	P_HTHAB	Poland	695.53	692.17	704.14	691.13	619.07	357.3	249.29	187.43	189.88	171.75	155.64	150.24	119.84	116.11	128.75	129.06
A	PER_SUSP	JUVENILE	P_HTHAB	Portugal	181.65	182.69	163.45	149.64	137.63	132.97	139.56	146.2	154.42	156.56	145.27	152.11	96.71	103.02	152.33	163.54
A	PER_SUSP	JUVENILE	P_HTHAB	Romania	332.93	336.68	311.65	287.73	286.11	297.95	240.3	213.0	242.17	235.63	228.72	235.78	180.18	172.32	180.12	209.08
A	PER_SUSP	JUVENILE	P_HTHAB	Serbia	355.88	330.33	337.07	324.94	301.29	346.16	280.78	301.03	278.83	304.98	296.94	323.06	260.41	235.08	251.04	266.29
A	PER_SUSP	JUVENILE	P_HTHAB	Sweden	265.45	266.52	239.36	207.87	181.06	811.36	795.91	808.3	873.2	900.83	818.25	801.58	870.3	791.4	814.2	858.95
A	PER_SUSP	JUVENILE	P_HTHAB	Slovenia	427.03	450.63	418.03	376.11	343.93	306.47	293.58	237.01	220.58	245.16	254.28	245.98	224.02	164.08	240.44	316.98
A	PER_SUSP	JUVENILE	P_HTHAB	Slovakia	346.35	314.68	514.75	517.05	443.06	357.25	411.82	363.16	342.48	339.61	326.82	317.01	291.72	267.85	260.25	224.57
A	PER_SUSP	JUVENILE	P_HTHAB	Turkey		420.12	527.98	577.73	613.86				649.4	614.61	664.29	734.06				
A	PER_SUSP	JUVENILE	P_HTHAB	Northern Ireland	2053.3															
A	PER_SUSP	JUVENILE	P_HTHAB	Kosovo										393.88	309.64	484.22	371.82			
A	PER_SUSP	TOTAL	NR	Albania	13085.0	11989.0	15107.0	17773.0	21028.0	21843.0	29593.0	37112.0	34674.0	36051.0	39649.0	43045.0	40956.0	39328.0	38198.0	39489.0
A	PER_SUSP	TOTAL	NR	Austria	240554.0	246378.0	239954.0	259028.0	259923.0	260150.0	255815.0	250580.0	270160.0	270630.0	288414.0	304422.0	276344.0	266961.0	302503.0	329969.0
A	PER_SUSP	TOTAL	NR	Bosnia and Herzegovina	12065.0	25395.0	27407.0	29113.0	29253.0	27505.0	25856.0	22186.0	21589.0		19216.0	18575.0	18247.0	19083.0	18176.0	18303.0
A	PER_SUSP	TOTAL	NR	Belgium	264433.0	278531.0	275665.0	284684.0	274645.0	271918.0	261631.0	170515.0	189420.0	195083.0	199089.0	204636.0	315387.0	240384.0	196595.0	193602.0
A	PER_SUSP	TOTAL	NR	Bulgaria	55504.0	55400.0	59206.0	51277.0	46071.0	44591.0	55873.0	53403.0	53054.0	50522.0	48449.0	46219.0	44354.0	44351.0	45246.0	46469.0
A	PER_SUSP	TOTAL	NR	Switzerland		132907.0	121867.0	119634.0	125109.0	127624.0	118874.0	121469.0	121657.0	119941.0	122353.0	122199.0	116515.0	115044.0	120000.0	126633.0
A	PER_SUSP	TOTAL	NR	Cyprus	9840.0	9316.0	9685.0	6243.0	6385.0	5956.0	5605.0	5218.0	4474.0	4642.0	4347.0	4358.0	3813.0	4239.0	5349.0	5561.0
A	PER_SUSP	TOTAL	NR	Czechia	122053.0	123235.0	112477.0	114975.0	113026.0	117596.0	114392.0	101597.0	93093.0	86787.0	84990.0	86209.0	75405.0	69749.0	75474.0	79356.0
A	PER_SUSP	TOTAL	NR	Germany	2255693.0	2250339.0	2152803.0	2112843.0	2094118.0	2094160.0	2149504.0	2369036.0	2360806.0	2132876.0	2051266.0	2019211.0	1969617.0	1892003.0	2093782.0	2246767.0
A	PER_SUSP	TOTAL	NR	Denmark								35160.0	34826.0	33608.0	34042.0	36080.0	35724.0	35555.0	37115.0	34347.0
A	PER_SUSP	TOTAL	NR	Estonia	18249.0	15620.0	16924.0	19744.0												
A	PER_SUSP	TOTAL	NR	Greece	216241.0	196694.0	171406.0	130923.0	120526.0	98771.0	100269.0	110325.0	111534.0	115443.0	124257.0	122305.0	113139.0	117565.0	144770.0	163192.0
A	PER_SUSP	TOTAL	NR	Spain	350801.0	334045.0	322884.0	377965.0	369612.0	374807.0	349924.0	377694.0	365072.0	372760.0	389149.0	406138.0	413810.0	451654.0	506562.0	554986.0
A	PER_SUSP	TOTAL	NR	Finland	401971.0	446701.0	462985.0	467458.0	416883.0	424881.0	398953.0	398477.0	401952.0	414491.0	445114.0	417374.0	293152.0	151164.0	145554.0	150421.0
A	PER_SUSP	TOTAL	NR	France	1172393.0	1174837.0	1146315.0	1172547.0	1152159.0	1106022.0	1111882.0	1154490.0	1129039.0	1143435.0	1711529.0	1720831.0	1594939.0	1771447.0	1802848.0	1894974.0
A	PER_SUSP	TOTAL	NR	Croatia	31740.0	32431.0	31252.0	30929.0	27453.0	22350.0	20019.0	19783.0	18728.0	17873.0	17399.0	18675.0	18966.0	20656.0	20904.0	23100.0
A	PER_SUSP	TOTAL	NR	Hungary	156350.0	143860.0	163860.0	156736.0	147559.0	145106.0	119546.0	105144.0	97151.0	91427.0	57943.0	135839.0	138619.0	146404.0	143824.0	153063.0
A	PER_SUSP	TOTAL	NR	Ireland												122941.0	111268.0	99082.0	104538.0	107884.0
A	PER_SUSP	TOTAL	NR	Iceland		4614.0		3895.0	3711.0		5685.0	5401.0	5481.0	6112.0	6596.0	6421.0	5708.0	5874.0	5821.0	6313.0
A	PER_SUSP	TOTAL	NR	Italy	889793.0	869132.0	867842.0	900870.0	933895.0	978082.0	980845.0	961949.0	893689.0	878632.0	869304.0	854657.0	801372.0	830802.0	818619.0	796644.0
A	PER_SUSP	TOTAL	NR	Liechtenstein	1392.0	1496.0	1049.0	1379.0	584.0		1701.0	1707.0	1647.0			523.0	602.0	496.0	544.0	
A	PER_SUSP	TOTAL	NR	Lithuania	20904.0	21327.0	21736.0	21600.0	26446.0	30722.0	30652.0	26825.0	21094.0	27738.0	24075.0	23444.0	24883.0	22066.0	22355.0	21857.0
A	PER_SUSP	TOTAL	NR	Luxembourg	18162.0	22457.0	20579.0	23945.0	25952.0	27315.0	29450.0	28436.0	27777.0	23911.0	25757.0	29036.0	31590.0	32353.0	34660.0	
A	PER_SUSP	TOTAL	NR	Latvia	26446.0	23810.0	25614.0	24529.0	24589.0	22133.0	21961.0	23235.0	14997.0	14325.0	13384.0	13320.0	12704.0	12356.0	12274.0	12544.0
